"b'RT @ajplus: Spain became the 1st country in Europe to offer paid menstrual leave, for 3-5 days.\n\nIt also gave final approval to laws that:\xe2\x80\xa6'"
b'@ShawnSwafford2 @doginraincoat @87cr250r @Kuntrella @thompr @splessss @shannonrwatts You keep saying that.\n\nStates\xe2\x80\xa6 https://t.co/6ZLSswE7nX'
"b""RT @Oren_Jacobson: A judge in FL rejected a minor's petition for an abortion bc her GPA was too low.\n\nNot smart enough to have an abortion\xe2\x80\xa6"""
"b'RT @RBReich: Outlawing abortion, criminalizing gender-affirming care, banning books...\n\nThe GOP is not the party of limited government. It\xe2\x80\x99\xe2\x80\xa6'"
"b""RT @walter4freedom: Are they planning on which city they'll burn down next, or how many babies they plan to kill this year through abortion?"""
"b'RT @ajplus: Spain became the 1st country in Europe to offer paid menstrual leave, for 3-5 days.\n\nIt also gave final approval to laws that:\xe2\x80\xa6'"
"b'breaking news, urgent now and beyond future! Special election 2024 and beyond future! action now ! save our healthc\xe2\x80\xa6 https://t.co/PVqqMPE1Mo'"
b'@danielmwoodruff @utahpolicy @GovCox @KUTV2News Save some for all the lawsuits that are coming over their bullshit trans &amp; abortion bills'
b'@CNN Media is burying the lede.\n\nNearly all US orgs involved in abortion have committed felonies after Dobbs by shi\xe2\x80\xa6 https://t.co/KbLBpL6zFd'
b'@HagobSmeik @ChristianDexy @Askwhyisit Right. So do you think abortion is okay? That is murder is all but the legal sense.'
b'RT @dgordon52: Haley signed into law an abortion ban with no exception for rape or incest and threaten to put doctors in prison.'
b'@andrewinhere1 @FoxNews Then maybe they should stop pushing abortion on the American people! They talk out of both\xe2\x80\xa6 https://t.co/wZwxgQR2We'
b'RT @WeArePatriots2: This is not a drill!\n\nOne of these progressive judges can flip the Wisconsin Supreme Court to protect:\n\n-abortion right\xe2\x80\xa6'
"b""RT @SocDoneLeft: @EndWokeness oh please, y'all don't give a hoot about women, period\n\nwhen has your account promoted abortion rights? or ma\xe2\x80\xa6"""
"b'look i know that losing rights like abortion and trans healthcare is scary, but i need you to know that i once hear\xe2\x80\xa6 https://t.co/N7gpJPbbwV'"
b'RT @NCRegister: \xe2\x80\x9cSince the first century the Church has affirmed the moral evil of every procured abortion. This teaching has not changed a\xe2\x80\xa6'
"b'RT @BasedMikeLee: Effective today, the U.S. Department of Defense is offering a new benefit: military personnel (and dependent family membe\xe2\x80\xa6'"
b'The DoD released a series of new policies to provide additional support to service members and dependents who must\xe2\x80\xa6 https://t.co/jHwAnSIRS6'
b'Florida House Republicans aren\xe2\x80\x99t shying away from altering state\xe2\x80\x99s abortion\xc2\xa0laws https://t.co/ezaEzbyTL1'
"b'RT @LifeNewsHQ: VICTORY! Utah Legislature Passes Bill to Restore Abortion Ban, Save Babies From Abortions https://t.co/ZgFiykiBbW https://t\xe2\x80\xa6'"
"b""RT @RedWineBlueUSA: Imagine losing a pregnancy in a state where life-saving healthcare is criminalized. That's what is happening in WI, whe\xe2\x80\xa6"""
"b'@monkinsane @mistressfannie @Kurisitaru @christineyeargs \xf0\x9f\xa4\x94 Sounds like you want to regulate sex, not abortion.'"
"b'In Texas, where abortion is already a crime, more roadblocks to access could be coming https://t.co/J7dF49Bocx'"
"b""RT @Oren_Jacobson: A judge in FL rejected a minor's petition for an abortion bc her GPA was too low.\n\nNot smart enough to have an abortion\xe2\x80\xa6"""
"b'RT @VABVOX: My WaPo sub lets me share this gift article, at no cost to you. RT for max exposure.\n\nThis is SO IMPORTANT. I wrote about what\xe2\x80\xa6'"
b'@AdamRicho1981 @cmind_g @PamelaParesky @jk_rowling @meganphelps JK works with women trying to criminalize lesbian r\xe2\x80\xa6 https://t.co/mvLBRH4Jac'
b'RT @TheTNHoller: OB-GYN: \xe2\x80\x9cLeaving Tennessee is one of the hardest decisions I\xe2\x80\x99ve ever made \xe2\x80\x94 it feels like it was made FOR us. I\xe2\x80\x99m afraid i\xe2\x80\xa6'
b'RT @LincolnsBible: Why are menstrual cycles so important to Republican politicians?\nWhy?\nWhat business does the government have with my dau\xe2\x80\xa6'
"b'RT @RBReich: Outlawing abortion, criminalizing gender-affirming care, banning books...\n\nThe GOP is not the party of limited government. It\xe2\x80\x99\xe2\x80\xa6'"
"b'RT @RBReich: Outlawing abortion, criminalizing gender-affirming care, banning books...\n\nThe GOP is not the party of limited government. It\xe2\x80\x99\xe2\x80\xa6'"
b'RT @TheTexanNews: .@satanic_temple_ filed a new briefing in their lawsuit to challenge Texas abortion laws on grounds of free speech and fr\xe2\x80\xa6'
"b""RT @benwikler: But if we win\xe2\x80\x94then our near-total abortion ban, which may come before the Court (it's working through the courts now, thanks\xe2\x80\xa6"""
b'RT @FOX59: Vasectomies have increased since the Supreme Court overturned the constitutional right to abortion. Planned Parenthood said seve\xe2\x80\xa6'
b'RT @DashDobrofsky: I encourage the media to stop giving Nikki Haley airtime. It serves no purpose other than to give her a larger platform.\xe2\x80\xa6'
"b'RT @BasedMikeLee: Effective today, the U.S. Department of Defense is offering a new benefit: military personnel (and dependent family membe\xe2\x80\xa6'"
b'@Judgenap That\xe2\x80\x99s nuts! Self defense is not murder! Abortion is murder!'
b'RT @DashDobrofsky: I encourage the media to stop giving Nikki Haley airtime. It serves no purpose other than to give her a larger platform.\xe2\x80\xa6'
b'RT @redusa21: They have to put the baby back together after an abortion to make sure no parts are left behind in the uterus and you say tha\xe2\x80\xa6'
b'RT @bradleywpierce: If you\xe2\x80\x99re in or near Kentucky\xe2\x80\xa6 If you love God and hate evil\xe2\x80\xa6 If you want to help abolish abortion in your state\xe2\x80\xa6 Pleas\xe2\x80\xa6'
b'RT @ThoughtsNations: Shortage in the abortion pills expected across \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 due to supply chain issues with a main ingredient. Let\xe2\x80\x99s see if the\xe2\x80\xa6'
b'RT @BasedMikeLee: My concerns with this policy aren\xe2\x80\x99t just about abortion itself; they\xe2\x80\x99re about what signal this sends to military families\xe2\x80\xa6'
"b'Join us for an informative talk with Dr. George Delgado, Medical Director of Abortion Pill Reversal (APR), and of C\xe2\x80\xa6 https://t.co/KC427fophg'"
"b'RT @ask_aubry: Spain approves menstrual leave, teen abortion and trans laws.\n\nYes Yes Yes!\nhttps://t.co/yknnpmQnhz'"
b'RT @LifeNewsHQ: VICTORY! Court Drops Charges Against Catholic Priest for Silently Praying Outside Abortion Clinic https://t.co/bbJ3FQemQF h\xe2\x80\xa6'
b'RT @allinwithchris: .@clairecmc on Nikki Haley: \xe2\x80\x9cYou know how you can tell a politician? One that won\xe2\x80\x99t answer the question. She wouldn\xe2\x80\x99t a\xe2\x80\xa6'
"b'RT @JeniferCasey40: @ericareport Mike Pence is a despicable human being, protecting the man who almost got him killed, refusing a subpoena\xe2\x80\xa6'"
"b'RT @BasedMikeLee: Effective today, the U.S. Department of Defense is offering a new benefit: military personnel (and dependent family membe\xe2\x80\xa6'"
b'RT @DashDobrofsky: I encourage the media to stop giving Nikki Haley airtime. It serves no purpose other than to give her a larger platform.\xe2\x80\xa6'
b'RT @CNNPolitics: The US Defense Department released a series of new policies to provide additional support to service members and dependent\xe2\x80\xa6'
b'RT @chgrimaldi: The New York Times and most if not all of the mainstream media has both sided abortion for years and is doing the same if n\xe2\x80\xa6'
b'@NikkiHaley @TeamHaley Will you support Ukraine against Russia? Will you cut Social Security? Will you support a national abortion ban?'
b'#Spain has approved legislation expanding abortion for teenagers. 16 &amp; 17-year-olds in Spain can now undergo an\xe2\x80\xa6 https://t.co/aVwAppClS2'
"b'RT @BasedMikeLee: Effective today, the U.S. Department of Defense is offering a new benefit: military personnel (and dependent family membe\xe2\x80\xa6'"
b'RT @KariLakeWarRoom: \xf0\x9f\x9a\xa8\n@katiehobbs has vetoed the budget from the legislature\n\nShe will hold the state hostage in an attempt to funnel taxp\xe2\x80\xa6'
b'RT @LincolnsBible: Why are menstrual cycles so important to Republican politicians?\nWhy?\nWhat business does the government have with my dau\xe2\x80\xa6'
b'RT @wtpBLUE: Feb 21 - WI Supreme Court Primary Election\n\n#VoteBlue for Liberal Judge Everett Mitchell\n\nHe believes everyone in WI deserves\xe2\x80\xa6'
"b'RT @ajplus: Spain became the 1st country in Europe to offer paid menstrual leave, for 3-5 days.\n\nIt also gave final approval to laws that:\xe2\x80\xa6'"
b'RT @GavinNewsom: Just a totally middle of the road guy that is fighting for access to your menstrual cycle information. https://t.co/G57Qya\xe2\x80\xa6'
"b'RT @BlackVotersMtr: ""For years, Nashville leaders have watched Tennessee\xe2\x80\x99s GOP-dominated Legislature repeatedly kneecap the liberal-leaning\xe2\x80\xa6'"
"b'@kentacket Another day, another 2000 children killed by doctors with abortion instruments.'"
b'RT @hausofpettymnn: Women-DELETE ALL TRACKING APPS NOW. Watch this please \xf0\x9f\x98\x9f#hausofpetty #abortion https://t.co/iapb9nxDgA'
"b""RT @GovPritzker: There are some who would like us to stop talking about abortion. Well, too bad.\n\nWe've expanded our pool of providers, eli\xe2\x80\xa6"""
"b'Spain approves #menstrual leave, teen abortion &amp; trans laws.\n\n THREAD\xf0\x9f\xa7\xb5\n\nSpain is the first country in Europe that w\xe2\x80\xa6 https://t.co/d5i5rB2YDf'"
"b""RT @SocDoneLeft: @EndWokeness oh please, y'all don't give a hoot about women, period\n\nwhen has your account promoted abortion rights? or ma\xe2\x80\xa6"""
"b'Even Ireland has better abortion laws than United States now it\xe2\x80\x99s Spain \xf0\x9f\x87\xaa\xf0\x9f\x87\xb8 \n\n\xe2\x9d\xa4\xef\xb8\x8fSpain approves menstrual leave, teen\xe2\x80\xa6 https://t.co/5ezvFeYzQs'"
b'the fact that men even get the option to vote on abortion rights is probably one of the dumbest and most backwards things on the planet.'
"b'RT @RBReich: Outlawing abortion, criminalizing gender-affirming care, banning books...\n\nThe GOP is not the party of limited government. It\xe2\x80\x99\xe2\x80\xa6'"
"b'RT @RBReich: Outlawing abortion, criminalizing gender-affirming care, banning books...\n\nThe GOP is not the party of limited government. It\xe2\x80\x99\xe2\x80\xa6'"
b'@ericswalwell You mean babies or abortioners. I\xe2\x80\x99m here for the children. Anyone supporting abortion is clearly for the killers.'
"b'RT @Galgebru: Hilina said , she was raped the whole night before they let her go in the morning. She has since had an abortion, saying she\xe2\x80\xa6'"
"b""RT @SocDoneLeft: @EndWokeness oh please, y'all don't give a hoot about women, period\n\nwhen has your account promoted abortion rights? or ma\xe2\x80\xa6"""
"b'RT @ADF_UK: \xf0\x9f\x9a\xa8BREAKING\xf0\x9f\x9a\xa8\n\nFather Sean &amp; Isabel have been found ""NOT GUILTY"" after being charged for praying silently in an abortion facility\xe2\x80\xa6'"
"b'RT @Black_Knight767: @SinfulBehaviors @ErinInTheMorn In that same book she also says that modern feminism is evil, and implies that abortio\xe2\x80\xa6'"
b'RT @Sachinettiyil: Brave Catholic priest\n\nCatholic priest Father Sean Gough who was charged for praying silently outside an abortion clinic\xe2\x80\xa6'
"b'RT @ajplus: Spain became the 1st country in Europe to offer paid menstrual leave, for 3-5 days.\n\nIt also gave final approval to laws that:\xe2\x80\xa6'"
b'RT @sbaprolife: Highly disturbing: VA Senate Dems have taken the barbaric Ralph Northam position in voting down protections for babies who\xe2\x80\xa6'
"b'RT @ShenandoahWrit1: @ericswalwell Tell us, Eric. How did that Michigan killer have a gun to begin with? Second, your party has done such l\xe2\x80\xa6'"
"b'RT @RBReich: Outlawing abortion, criminalizing gender-affirming care, banning books...\n\nThe GOP is not the party of limited government. It\xe2\x80\x99\xe2\x80\xa6'"
b'RT @KariLakeWarRoom: \xf0\x9f\x9a\xa8\n@katiehobbs has vetoed the budget from the legislature\n\nShe will hold the state hostage in an attempt to funnel taxp\xe2\x80\xa6'
"b'RT @RBReich: Outlawing abortion, criminalizing gender-affirming care, banning books...\n\nThe GOP is not the party of limited government. It\xe2\x80\x99\xe2\x80\xa6'"
b'RT @WashTimes: Two British Christians on trial for silently praying near an abortion clinic were acquitted Thursday of charges they violate\xe2\x80\xa6'
"b'RT @UtahDemocrats: BREAKING: Every Republican on the House Judiciary Committee just voted to pass out HB 467, which would close abortion cl\xe2\x80\xa6'"
"b'RT @RBReich: Outlawing abortion, criminalizing gender-affirming care, banning books...\n\nThe GOP is not the party of limited government. It\xe2\x80\x99\xe2\x80\xa6'"
b'RT @DashDobrofsky: I encourage the media to stop giving Nikki Haley airtime. It serves no purpose other than to give her a larger platform.\xe2\x80\xa6'
"b""RT @HoosierRebel44: I'm sick of this bullshit from anti-abortionist like David, here. \n\nCan someone else explain to David, that rape, inces\xe2\x80\xa6"""
"b'RT @RBReich: Outlawing abortion, criminalizing gender-affirming care, banning books...\n\nThe GOP is not the party of limited government. It\xe2\x80\x99\xe2\x80\xa6'"
b'RT @LifeNewsHQ: VICTORY! Utah Committee Passes Bill Banning All Abortion Clinics https://t.co/B6qXuROIxn https://t.co/GuzjnfR7qc'
b'@prochoicebishhh @ashlaurlune @mightyheidihall @AbbyJohnson Abortion is surgery\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
b'RT @LifeNewsHQ: VICTORY! Court Drops Charges Against Catholic Priest for Silently Praying Outside Abortion Clinic https://t.co/bbJ3FQemQF h\xe2\x80\xa6'
b'RT @BadrobotLinda: Just a reminder young voters!\n\nThe GOP knows you have the power to change the course of their horrific policies - from b\xe2\x80\xa6'
b'@ACTBrigitte Or  the  murders  of  abortion  docs?'
"b'RT @ajplus: Spain became the 1st country in Europe to offer paid menstrual leave, for 3-5 days.\n\nIt also gave final approval to laws that:\xe2\x80\xa6'"
"b""RT @Oren_Jacobson: A judge in FL rejected a minor's petition for an abortion bc her GPA was too low.\n\nNot smart enough to have an abortion\xe2\x80\xa6"""
b'RT @DashDobrofsky: I encourage the media to stop giving Nikki Haley airtime. It serves no purpose other than to give her a larger platform.\xe2\x80\xa6'
"b'\xe2\x80\x9cYou\xe2\x80\x99ve got this one judge making a mockery of the rule of law, stomping all over the privacy rights of millions of\xe2\x80\xa6 https://t.co/WRnmWVW75W'"
"b""@GOP The VAST MAJORITY OF AMERICANS WANT A BAN ON ASSAULT WEAPONS, but you don't seem influenced by that.\n\nA VAST M\xe2\x80\xa6 https://t.co/p8WwQLYxUl"""
b'RT @ask_aubry: Esmeralda Richiez was 16 years old. She was raped by a teacher and given abortion pills. She bled to death.\n\nThis person bla\xe2\x80\xa6'
"b'RT @ajplus: Spain became the 1st country in Europe to offer paid menstrual leave, for 3-5 days.\n\nIt also gave final approval to laws that:\xe2\x80\xa6'"
"b'The PWFA requires that employers give women reasonable accommodations. But, Rachel Morrison writes, \xe2\x80\x9cin its current\xe2\x80\xa6 https://t.co/taeVyKnMd3'"
b'People who think adoption is an alternative to abortion have never been pregnant against their will before.\n\nAnd th\xe2\x80\xa6 https://t.co/bZOuMUze5e'
b'RT @SheWolfofEng: @texasshawnalynn I\xe2\x80\x99m more traumatized by my adoption than my abortion.'
"b'RT @Men_4_Choice: Despite the voters of Kentucky declaring in 2022 that abortion should be legal in the state, the state Supreme Court is u\xe2\x80\xa6'"
